ID,group,item,spelling.learned,reduction.type,pronunciation,button.pressedd,correct,RT
CN20,Canonical_None,pribeddy,none,flap,"New words, trained pronunciation",1,1,716
CN20,Canonical_None,prounner,none,nasal,"New words, trained pronunciation",1,1,506
CN20,Canonical_None,ruddow,canonical,flap,"New words, trained pronunciation",1,1,624
CN20,Canonical_None,sceaneddy,canonical,flap,"New words, trained pronunciation",1,1,876
CN20,Canonical_None,senno,canonical,nasal,"New words, trained pronunciation",1,1,709
CN20,Canonical_None,sleddow,canonical,flap,"New words, trained pronunciation",1,1,677
CN20,Canonical_None,slyddenee,none,flap,"New words, trained pronunciation",1,1,1092
CN20,Canonical_None,smounnus,canonical,nasal,"New words, trained pronunciation",1,1,676
CN20,Canonical_None,sounnerby,canonical,nasal,"New words, trained pronunciation",1,1,990
CN20,Canonical_None,spearoddus,none,flap,"New words, trained pronunciation",1,1,938
CN20,Canonical_None,spennogy,none,nasal,"New words, trained pronunciation",1,1,848
CN20,Canonical_None,suspinnus,canonical,nasal,"New words, trained pronunciation",1,1,856
CN20,Canonical_None,trecoddus,canonical,flap,"New words, trained pronunciation",1,1,669
CN20,Canonical_None,treddemus,canonical,flap,"New words, trained pronunciation",1,1,731
CN20,Canonical_None,trenner,canonical,nasal,"New words, trained pronunciation",1,1,624
CN20,Canonical_None,troddy,canonical,flap,"New words, trained pronunciation",1,1,583
CN20,Canonical_None,trounny,none,nasal,"New words, trained pronunciation",1,1,724
CN20,Canonical_None,veddetus,none,flap,"New words, trained pronunciation",1,1,772
CN20,Canonical_None,vinnimal,canonical,nasal,"New words, trained pronunciation",1,1,850
CN20,Canonical_None,vouddy,none,flap,"New words, trained pronunciation",4,0,771
CN20,Canonical_None,blittus,none,flap,"New words, canonical pronunciation",1,0,534
CN20,Canonical_None,bredento,canonical,nasal,"New words, canonical pronunciation",1,0,1067
CN20,Canonical_None,buntow,none,nasal,"New words, canonical pronunciation",4,1,690
CN20,Canonical_None,bytto,canonical,flap,"New words, canonical pronunciation",1,0,597
CN20,Canonical_None,cluttee,none,flap,"New words, canonical pronunciation",1,0,738
CN20,Canonical_None,credenter,none,nasal,"New words, canonical pronunciation",4,1,1109
CN20,Canonical_None,cyntergus,none,nasal,"New words, canonical pronunciation",4,1,1133
CN20,Canonical_None,fluttow,none,flap,"New words, canonical pronunciation",1,0,712
CN20,Canonical_None,gleanty,canonical,nasal,"New words, canonical pronunciation",4,1,898
CN20,Canonical_None,glunter,none,nasal,"New words, canonical pronunciation",4,1,733
CN20,Canonical_None,lucrunty,none,nasal,"New words, canonical pronunciation",4,1,1035
CN20,Canonical_None,pittery,canonical,flap,"New words, canonical pronunciation",1,0,726
CN20,Canonical_None,pribetty,none,flap,"New words, canonical pronunciation",4,1,711
CN20,Canonical_None,prounter,none,nasal,"New words, canonical pronunciation",4,1,692
CN20,Canonical_None,ruttow,canonical,flap,"New words, canonical pronunciation",1,0,1033
CN20,Canonical_None,sceanetty,canonical,flap,"New words, canonical pronunciation",1,0,979
CN20,Canonical_None,sento,canonical,nasal,"New words, canonical pronunciation",1,0,988
CN20,Canonical_None,slettow,canonical,flap,"New words, canonical pronunciation",1,0,930
CN20,Canonical_None,slyttenee,none,flap,"New words, canonical pronunciation",1,0,1188
CN20,Canonical_None,smountus,canonical,nasal,"New words, canonical pronunciation",1,0,889
CN20,Canonical_None,sounterby,canonical,nasal,"New words, canonical pronunciation",1,0,823
CN20,Canonical_None,spearottus,none,flap,"New words, canonical pronunciation",1,0,888
CN20,Canonical_None,spentogy,none,nasal,"New words, canonical pronunciation",4,1,897
CN20,Canonical_None,suspintus,canonical,nasal,"New words, canonical pronunciation",1,0,1036
CN20,Canonical_None,trecottus,canonical,flap,"New words, canonical pronunciation",4,1,775
CN20,Canonical_None,trenter,canonical,nasal,"New words, canonical pronunciation",4,1,644
CN20,Canonical_None,trettemus,canonical,flap,"New words, canonical pronunciation",1,0,838
CN20,Canonical_None,trotty,canonical,flap,"New words, canonical pronunciation",1,0,759
CN20,Canonical_None,trounty,none,nasal,"New words, canonical pronunciation",1,0,603
CN20,Canonical_None,vettetus,none,flap,"New words, canonical pronunciation",1,0,758
CN20,Canonical_None,vintimal,canonical,nasal,"New words, canonical pronunciation",1,0,735
CN20,Canonical_None,voutty,none,flap,"New words, canonical pronunciation",1,0,628
CN20,Canonical_None,abron,,,Nonwords,4,1,778
CN20,Canonical_None,balloom,,,Nonwords,1,0,520
CN20,Canonical_None,bashketball,,,Nonwords,4,1,777
CN20,Canonical_None,bencil,,,Nonwords,4,1,878
CN20,Canonical_None,briest,,,Nonwords,4,1,576
CN20,Canonical_None,cabimet,,,Nonwords,4,1,1057
CN20,Canonical_None,cassier,,,Nonwords,4,1,675
CN20,Canonical_None,crame,,,Nonwords,4,1,875
CN20,Canonical_None,dansher,,,Nonwords,4,1,697
CN20,Canonical_None,feshtival,,,Nonwords,4,1,715
CN20,Canonical_None,fiss,,,Nonwords,4,1,616
CN20,Canonical_None,glash,,,Nonwords,4,1,703
CN20,Canonical_None,grabe,,,Nonwords,4,1,571
CN20,Canonical_None,han,,,Nonwords,1,0,468
CN20,Canonical_None,herpivore,,,Nonwords,1,0,846
CN20,Canonical_None,nechanic,,,Nonwords,4,1,805
CN20,Canonical_None,nushroom,,,Nonwords,4,1,559
CN20,Canonical_None,palashe,,,Nonwords,4,1,784
CN20,Canonical_None,pank,,,Nonwords,4,1,923
CN20,Canonical_None,parrel,,,Nonwords,4,1,562
CN20,Canonical_None,prain,,,Nonwords,1,0,2645
CN20,Canonical_None,reshtaurant,,,Nonwords,4,1,989
CN20,Canonical_None,ruppish,,,Nonwords,4,1,756
CN20,Canonical_None,selter,,,Nonwords,4,1,809
CN20,Canonical_None,shke,,,Nonwords,4,1,779
CN20,Canonical_None,sirt,,,Nonwords,4,1,722
CN20,Canonical_None,smail,,,Nonwords,4,1,822
CN20,Canonical_None,spoom,,,Nonwords,1,0,663
CN20,Canonical_None,sunnit,,,Nonwords,4,1,726
CN20,Canonical_None,teemager,,,Nonwords,4,1,721
CN20,Canonical_None,vegetaple,,,Nonwords,4,1,768
CN20,Canonical_None,wimdow,,,Nonwords,4,1,603
CN20,Canonical_None,apron,,,Familiar words,4,0,718
CN20,Canonical_None,balloon,,,Familiar words,1,1,953
CN20,Canonical_None,bank,,,Familiar words,1,1,555
CN20,Canonical_None,barrel,,,Familiar words,1,1,503
CN20,Canonical_None,basketball,,,Familiar words,1,1,955
CN20,Canonical_None,brain,,,Familiar words,1,1,611
CN20,Canonical_None,cabinet,,,Familiar words,1,1,658
CN20,Canonical_None,cashier,,,Familiar words,1,1,630
CN20,Canonical_None,crane,,,Familiar words,1,1,657
CN20,Canonical_None,dancer,,,Familiar words,1,1,725
CN20,Canonical_None,festival,,,Familiar words,1,1,854
CN20,Canonical_None,fish,,,Familiar words,1,1,593
CN20,Canonical_None,glass,,,Familiar words,1,1,598
CN20,Canonical_None,grape,,,Familiar words,1,1,608
CN20,Canonical_None,ham,,,Familiar words,1,1,639
CN20,Canonical_None,herbivore,,,Familiar words,1,1,612
CN20,Canonical_None,mechanic,,,Familiar words,1,1,722
CN20,Canonical_None,mushroom,,,Familiar words,1,1,576
CN20,Canonical_None,palace,,,Familiar words,1,1,658
CN20,Canonical_None,pencil,,,Familiar words,1,1,701
CN20,Canonical_None,priest,,,Familiar words,1,1,672
CN20,Canonical_None,restaurant,,,Familiar words,1,1,761
CN20,Canonical_None,rubbish,,,Familiar words,1,1,786
CN20,Canonical_None,shelter,,,Familiar words,1,1,997
CN20,Canonical_None,shirt,,,Familiar words,1,1,710
CN20,Canonical_None,sil,,,Familiar words,1,1,806
CN20,Canonical_None,ske,,,Familiar words,1,1,1106
CN20,Canonical_None,spoon,,,Familiar words,1,1,863
CN20,Canonical_None,summit,,,Familiar words,1,1,832
CN20,Canonical_None,teeger,,,Familiar words,1,1,733
CN20,Canonical_None,vegetable,,,Familiar words,1,1,931
CN20,Canonical_None,window,,,Familiar words,1,1,621
CN21,Canonical_None,bliddus,none,flap,"New words, trained pronunciation",1,1,541
CN21,Canonical_None,bredenno,canonical,nasal,"New words, trained pronunciation",1,1,609
CN21,Canonical_None,bunnow,none,nasal,"New words, trained pronunciation",1,1,458
CN21,Canonical_None,byddo,canonical,flap,"New words, trained pronunciation",1,1,633
CN21,Canonical_None,cluddee,none,flap,"New words, trained pronunciation",1,1,444
CN21,Canonical_None,credenner,none,nasal,"New words, trained pronunciation",1,1,725
CN21,Canonical_None,cynnergus,none,nasal,"New words, trained pronunciation",1,1,760
CN21,Canonical_None,fluddow,none,flap,"New words, trained pronunciation",1,1,645
CN21,Canonical_None,gleanny,canonical,nasal,"New words, trained pronunciation",1,1,504
CN21,Canonical_None,glunner,none,nasal,"New words, trained pronunciation",1,1,421
CN21,Canonical_None,lucrunny,none,nasal,"New words, trained pronunciation",1,1,784
CN21,Canonical_None,piddery,canonical,flap,"New words, trained pronunciation",1,1,437
CN21,Canonical_None,pribeddy,none,flap,"New words, trained pronunciation",1,1,790
CN21,Canonical_None,prounner,none,nasal,"New words, trained pronunciation",1,1,469
CN21,Canonical_None,ruddow,canonical,flap,"New words, trained pronunciation",1,1,508
CN21,Canonical_None,sceaneddy,canonical,flap,"New words, trained pronunciation",1,1,754
CN21,Canonical_None,senno,canonical,nasal,"New words, trained pronunciation",1,1,633
CN21,Canonical_None,sleddow,canonical,flap,"New words, trained pronunciation",1,1,681
CN21,Canonical_None,slyddenee,none,flap,"New words, trained pronunciation",1,1,731
CN21,Canonical_None,smounnus,canonical,nasal,"New words, trained pronunciation",1,1,644
CN21,Canonical_None,sounnerby,canonical,nasal,"New words, trained pronunciation",1,1,613
CN21,Canonical_None,spearoddus,none,flap,"New words, trained pronunciation",1,1,733
CN21,Canonical_None,spennogy,none,nasal,"New words, trained pronunciation",1,1,742
CN21,Canonical_None,suspinnus,canonical,nasal,"New words, trained pronunciation",4,0,758
CN21,Canonical_None,trecoddus,canonical,flap,"New words, trained pronunciation",1,1,612
CN21,Canonical_None,treddemus,canonical,flap,"New words, trained pronunciation",1,1,502
CN21,Canonical_None,trenner,canonical,nasal,"New words, trained pronunciation",1,1,470
CN21,Canonical_None,troddy,canonical,flap,"New words, trained pronunciation",1,1,568
CN21,Canonical_None,trounny,none,nasal,"New words, trained pronunciation",1,1,291
CN21,Canonical_None,veddetus,none,flap,"New words, trained pronunciation",1,1,681
CN21,Canonical_None,vinnimal,canonical,nasal,"New words, trained pronunciation",1,1,744
CN21,Canonical_None,vouddy,none,flap,"New words, trained pronunciation",1,1,547
CN21,Canonical_None,blittus,none,flap,"New words, canonical pronunciation",1,0,387
CN21,Canonical_None,bredento,canonical,nasal,"New words, canonical pronunciation",1,0,706
CN21,Canonical_None,buntow,none,nasal,"New words, canonical pronunciation",1,0,345
CN21,Canonical_None,bytto,canonical,flap,"New words, canonical pronunciation",1,0,536
CN21,Canonical_None,cluttee,none,flap,"New words, canonical pronunciation",1,0,597
CN21,Canonical_None,credenter,none,nasal,"New words, canonical pronunciation",1,0,481
CN21,Canonical_None,cyntergus,none,nasal,"New words, canonical pronunciation",1,0,834
CN21,Canonical_None,fluttow,none,flap,"New words, canonical pronunciation",1,0,832
CN21,Canonical_None,gleanty,canonical,nasal,"New words, canonical pronunciation",1,0,437
CN21,Canonical_None,glunter,none,nasal,"New words, canonical pronunciation",1,0,437
CN21,Canonical_None,lucrunty,none,nasal,"New words, canonical pronunciation",4,1,810
CN21,Canonical_None,pittery,canonical,flap,"New words, canonical pronunciation",1,0,599
CN21,Canonical_None,pribetty,none,flap,"New words, canonical pronunciation",1,0,493
CN21,Canonical_None,prounter,none,nasal,"New words, canonical pronunciation",1,0,348
CN21,Canonical_None,ruttow,canonical,flap,"New words, canonical pronunciation",1,0,494
CN21,Canonical_None,sceanetty,canonical,flap,"New words, canonical pronunciation",1,0,874
CN21,Canonical_None,sento,canonical,nasal,"New words, canonical pronunciation",1,0,807
CN21,Canonical_None,slettow,canonical,flap,"New words, canonical pronunciation",1,0,748
CN21,Canonical_None,slyttenee,none,flap,"New words, canonical pronunciation",1,0,896
CN21,Canonical_None,smountus,canonical,nasal,"New words, canonical pronunciation",1,0,760
CN21,Canonical_None,sounterby,canonical,nasal,"New words, canonical pronunciation",1,0,550
CN21,Canonical_None,spearottus,none,flap,"New words, canonical pronunciation",1,0,618
CN21,Canonical_None,spentogy,none,nasal,"New words, canonical pronunciation",1,0,1031
CN21,Canonical_None,suspintus,canonical,nasal,"New words, canonical pronunciation",1,0,490
CN21,Canonical_None,trecottus,canonical,flap,"New words, canonical pronunciation",1,0,745
CN21,Canonical_None,trenter,canonical,nasal,"New words, canonical pronunciation",1,0,703
CN21,Canonical_None,trettemus,canonical,flap,"New words, canonical pronunciation",1,0,570
CN21,Canonical_None,trotty,canonical,flap,"New words, canonical pronunciation",1,0,606
CN21,Canonical_None,trounty,none,nasal,"New words, canonical pronunciation",1,0,470
CN21,Canonical_None,vettetus,none,flap,"New words, canonical pronunciation",1,0,638
CN21,Canonical_None,vintimal,canonical,nasal,"New words, canonical pronunciation",1,0,511
CN21,Canonical_None,voutty,none,flap,"New words, canonical pronunciation",1,0,450
CN21,Canonical_None,abron,,,Nonwords,4,1,399
CN21,Canonical_None,balloom,,,Nonwords,1,0,418
CN21,Canonical_None,bashketball,,,Nonwords,1,0,673
CN21,Canonical_None,bencil,,,Nonwords,4,1,467
CN21,Canonical_None,briest,,,Nonwords,1,0,700
CN21,Canonical_None,cabimet,,,Nonwords,1,0,527
CN21,Canonical_None,cassier,,,Nonwords,1,0,576
CN21,Canonical_None,crame,,,Nonwords,1,0,647
CN21,Canonical_None,dansher,,,Nonwords,4,1,569
CN21,Canonical_None,feshtival,,,Nonwords,4,1,699
CN21,Canonical_None,fiss,,,Nonwords,4,1,615
CN21,Canonical_None,glash,,,Nonwords,4,1,758
CN21,Canonical_None,grabe,,,Nonwords,1,0,482
CN21,Canonical_None,han,,,Nonwords,1,0,501
CN21,Canonical_None,herpivore,,,Nonwords,4,1,849
CN21,Canonical_None,nechanic,,,Nonwords,1,0,850
CN21,Canonical_None,nushroom,,,Nonwords,1,0,573
CN21,Canonical_None,palashe,,,Nonwords,4,1,790
CN21,Canonical_None,pank,,,Nonwords,4,1,609
CN21,Canonical_None,parrel,,,Nonwords,4,1,662
CN21,Canonical_None,prain,,,Nonwords,4,1,2818
CN21,Canonical_None,reshtaurant,,,Nonwords,1,0,972
CN21,Canonical_None,ruppish,,,Nonwords,4,1,630
CN21,Canonical_None,selter,,,Nonwords,1,0,620
CN21,Canonical_None,shke,,,Nonwords,4,1,502
CN21,Canonical_None,sirt,,,Nonwords,4,1,574
CN21,Canonical_None,smail,,,Nonwords,1,0,978
CN21,Canonical_None,spoom,,,Nonwords,1,0,582
CN21,Canonical_None,sunnit,,,Nonwords,4,1,686
CN21,Canonical_None,teemager,,,Nonwords,1,0,529
CN21,Canonical_None,vegetaple,,,Nonwords,4,1,689
CN21,Canonical_None,wimdow,,,Nonwords,4,1,471
CN21,Canonical_None,apron,,,Familiar words,1,1,551
CN21,Canonical_None,balloon,,,Familiar words,1,1,439
CN21,Canonical_None,bank,,,Familiar words,1,1,431
CN21,Canonical_None,barrel,,,Familiar words,1,1,412
CN21,Canonical_None,basketball,,,Familiar words,1,1,561
CN21,Canonical_None,brain,,,Familiar words,1,1,346
CN21,Canonical_None,cabinet,,,Familiar words,1,1,510
CN21,Canonical_None,cashier,,,Familiar words,1,1,503
CN21,Canonical_None,crane,,,Familiar words,1,1,572
CN21,Canonical_None,dancer,,,Familiar words,1,1,522
CN21,Canonical_None,festival,,,Familiar words,1,1,483
CN21,Canonical_None,fish,,,Familiar words,1,1,587
CN21,Canonical_None,glass,,,Familiar words,1,1,457
CN21,Canonical_None,grape,,,Familiar words,1,1,287
CN21,Canonical_None,ham,,,Familiar words,1,1,569
CN21,Canonical_None,herbivore,,,Familiar words,1,1,709
CN21,Canonical_None,mechanic,,,Familiar words,1,1,658
CN21,Canonical_None,mushroom,,,Familiar words,1,1,321
CN21,Canonical_None,palace,,,Familiar words,1,1,622
CN21,Canonical_None,pencil,,,Familiar words,1,1,538
CN21,Canonical_None,priest,,,Familiar words,1,1,393
CN21,Canonical_None,restaurant,,,Familiar words,1,1,811
CN21,Canonical_None,rubbish,,,Familiar words,1,1,628
CN21,Canonical_None,shelter,,,Familiar words,1,1,612
CN21,Canonical_None,shirt,,,Familiar words,4,0,513
CN21,Canonical_None,sil,,,Familiar words,1,1,745
CN21,Canonical_None,ske,,,Familiar words,1,1,610
CN21,Canonical_None,spoon,,,Familiar words,1,1,634
CN21,Canonical_None,summit,,,Familiar words,1,1,807
CN21,Canonical_None,teeger,,,Familiar words,1,1,463
CN21,Canonical_None,vegetable,,,Familiar words,1,1,672
CN21,Canonical_None,window,,,Familiar words,1,1,550
CN22,Canonical_None,bliddus,none,flap,"New words, trained pronunciation",4,0,922
CN22,Canonical_None,bredenno,canonical,nasal,"New words, trained pronunciation",1,1,959
CN22,Canonical_None,bunnow,none,nasal,"New words, trained pronunciation",1,1,627
